site,b_r,bag,outplant_time,shell_length,month,growth_rate
D,b,1,31,68.49,8,0.5276451612903226
D,b,1,31,70.35,8,0.5876451612903225
D,b,1,31,73.98,8,0.7047419354838712
D,b,1,31,66.87,8,0.47538709677419383
D,b,1,31,83.37,8,1.0076451612903228
D,b,1,31,80.8,8,0.9247419354838711
D,b,1,31,74.58,8,0.7240967741935485
D,b,1,31,73.99,8,0.7050645161290322
D,b,2,31,68.75,8,0.5360322580645163
D,b,2,31,68.59,8,0.5308709677419358
D,b,2,31,63.59,8,0.3695806451612906
D,b,2,31,64.19,8,0.3889354838709678
D,b,2,31,58.19,8,0.1953870967741936
D,b,2,31,51.4,8,-0.023645161290322483
D,b,2,31,63.15,8,0.35538709677419367
D,b,2,31,73.29,8,0.6824838709677423
D,b,2,31,61.18,8,0.2918387096774195
D,b,2,31,78.53,8,0.8515161290322583
D,b,3,31,51.24,8,-0.02880645161290302
D,b,3,31,59.87,8,0.2495806451612904
D,b,3,31,86.3,8,1.1021612903225806
D,b,3,31,66.1,8,0.45054838709677414
D,b,3,31,53.46,8,0.0428064516129034
D,b,3,31,70.47,8,0.5915161290322581
D,b,3,31,66.85,8,0.47474193548387095
D,b,3,31,70.37,8,0.5882903225806454
D,b,3,31,67.33,8,0.490225806451613
D,b,3,31,73.08,8,0.675709677419355
D,b,4,31,63.2,8,0.35700000000000026
D,b,4,31,70.47,8,0.5915161290322581
D,b,4,31,46.71,8,-0.17493548387096758
D,b,4,31,57.09,8,0.15990322580645186
D,b,4,31,54.39,8,0.07280645161290339
D,b,4,31,93.35,8,1.3295806451612904
D,b,4,31,67.62,8,0.49958064516129064
D,b,4,31,70.47,8,0.5915161290322581
D,b,4,31,64.72,8,0.40603225806451626
D,b,4,31,58.08,8,0.19183870967741945
D,b,5,31,60.1,8,0.2570000000000002
D,b,5,31,63.49,8,0.3663548387096776
D,b,5,31,75.97,8,0.7689354838709679
D,b,5,31,80.53,8,0.9160322580645163
D,b,5,31,68.96,8,0.5428064516129032
D,b,5,31,75.92,8,0.7673225806451615
D,b,5,31,50.04,8,-0.06751612903225795
D,b,5,31,69.3,8,0.5537741935483872
D,b,5,31,71.01,8,0.6089354838709681
D,b,5,31,40.26,8,-0.3829999999999999
D,r,1,31.14285714,65.92,8,0.44270183490300036
D,r,1,31.14285714,59.36,8,0.23205963304881294
D,r,1,31.14285714,69.1,8,0.5448119266554873
D,r,1,31.14285714,63.36,8,0.36050000003307353
D,r,1,31.14285714,53.21,8,0.03458256881051233
D,r,1,31.14285714,87.99,8,1.151371559738658
D,r,1,31.14285714,87.66,8,1.1407752294624565
D,r,1,31.14285714,66.98,8,0.4767385321538295
D,r,1,31.14285714,56.84,8,0.1511422018487289
D,r,1,31.14285714,78.24,8,0.8382981652145227
D,r,2,31.14285714,47.7,8,-0.14234403671030657
D,r,2,31.14285714,65.45,8,0.42761009178234977
D,r,2,31.14285714,55.04,8,0.0933440367058115
D,r,2,31.14285714,47.72,8,-0.14170183487538537
D,r,2,31.14285714,65.93,8,0.44302293582046115
D,r,2,31.14285714,79.35,8,0.873940367052655
D,r,2,31.14285714,73.98,8,0.7015091743762855
D,r,2,31.14285714,82.64,8,0.9795825688972095
D,r,2,31.14285714,51.97,8,-0.005233944954608513
D,r,2,31.14285714,74.32,8,0.7124266055699473
D,r,3,31.14285714,62.94,8,0.3470137614997261
D,r,3,31.14285714,48.15,8,-0.12789449542457737
D,r,3,31.14285714,52.48,8,0.011142201835884647
D,r,3,31.14285714,53.88,8,0.056096330280376035
D,r,3,31.14285714,68.34,8,0.520408256928478
D,r,3,31.14285714,51.05,8,-0.0347752293609885
D,r,3,31.14285714,94.03,8,1.3453165138848915
D,r,3,31.14285714,73.25,8,0.6780688074016579
D,r,3,31.14285714,60.67,8,0.27412385323615834
D,r,3,31.14285714,79.23,8,0.8700871560431275
D,r,3,31.14285714,69.94,8,0.5717844037221821
D,r,4,31.14285714,62.85,8,0.3441238532425804
D,r,4,31.14285714,57.78,8,0.18132568809003005
D,r,4,31.14285714,80.33,8,0.905408256963799
D,r,4,31.14285714,65.69,8,0.43531651380140524
D,r,4,31.14285714,70.5,8,0.5897660550999787
D,r,4,31.14285714,62.32,8,0.3271055046171658
D,r,4,31.14285714,58.16,8,0.19352752295353468
D,r,4,31.14285714,73.74,8,0.6938027523572295
D,r,4,31.14285714,83.46,8,1.0059128441289829
D,r,4,31.14285714,59.38,8,0.23270183488373433
D,r,5,31.14285714,62.03,8,0.31779357801080693
D,r,5,31.14285714,60.02,8,0.25325229360121604
D,r,5,31.14285714,57.16,8,0.16141743120746951
D,r,5,31.14285714,68.44,8,0.5236192661030844
D,r,5,31.14285714,54.03,8,0.06091284404228576
D,r,5,31.14285714,56.52,8,0.14086697248998803
D,r,5,31.14285714,74.25,8,0.7101788991477229
D,r,5,31.14285714,68.95,8,0.5399954128935778
D,r,5,31.14285714,53.51,8,0.04421559633433179
D,r,5,31.14285714,69.95,8,0.5721055046396429
E,r,1,31.14285714,89.28,8,1.192793578091082
E,r,1,31.14285714,60.71,8,0.2754082569060009
E,r,1,31.14285714,68.8,8,0.5351788991316678
E,r,1,31.14285714,59.93,8,0.25036238534407007
E,r,1,31.14285714,68.51,8,0.5258669725253092
E,r,1,31.14285714,67.09,8,0.48027064224589666
E,r,1,31.14285714,57.85,8,0.18357339451225463
E,r,1,31.14285714,58.54,8,0.2057293578170395
E,r,1,31.14285714,64.19,8,0.38715137618230755
E,r,1,31.14285714,68.19,8,0.5155917431665681
E,r,2,31.14285714,55.34,8,0.10297706422963117
E,r,2,31.14285714,60.14,8,0.2571055046107438
E,r,2,31.14285714,58.34,8,0.1993073394678266
E,r,2,31.14285714,89.34,8,1.194720183595846
E,r,2,31.14285714,73.74,8,0.6938027523572295
E,r,2,31.14285714,68.67,8,0.5310045872046795
E,r,2,31.14285714,66.19,8,0.4513715596744378
E,r,2,31.14285714,65.6,8,0.43242660554425927
E,r,2,31.14285714,82.93,8,0.9888944955035687
E,r,2,31.14285714,62.99,8,0.3486192660870295
E,r,3,31.14285714,76.52,8,0.7830688074112907
E,r,3,31.14285714,71.77,8,0.6305458716174813
E,r,3,31.14285714,69.85,8,0.5688944954650361
E,r,3,31.14285714,75.53,8,0.7512798165826864
E,r,3,31.14285714,47.17,8,-0.1593623853357211
E,r,3,31.14285714,75.64,8,0.7548119266747535
E,r,3,31.14285714,64.62,8,0.40095871563311575
E,r,3,31.14285714,56.07,8,0.12641743120425863
E,r,3,31.14285714,71.89,8,0.6343990826270093
E,r,3,31.14285714,74.67,8,0.7236651376810704
E,r,4,31.14285714,66.54,8,0.4626100917855609
E,r,4,31.14285714,75.66,8,0.7554541285096747
E,r,4,31.14285714,69.28,8,0.5505917431697792
E,r,4,31.14285714,70.1,8,0.5769220184015524
E,r,4,31.14285714,78.09,8,0.8334816514526132
E,r,4,31.14285714,86.64,8,1.1080229358814702
E,r,4,31.14285714,68.5,8,0.5255458716078484
E,r,4,31.14285714,74.56,8,0.7201330275890032
E,r,4,31.14285714,63.97,8,0.3800871559981732
E,r,4,31.14285714,58.59,8,0.2073348624043429
E,r,5,31.14285714,58.56,8,0.2063715596519609
E,r,5,31.14285714,76.66,8,0.7875642202557399
E,r,5,31.14285714,89.88,8,1.212059633138721
E,r,5,31.14285714,71.23,8,0.6132064220746064
E,r,5,31.14285714,72.48,8,0.6533440367571878
E,r,5,31.14285714,53.93,8,0.0577018348676792
E,r,5,31.14285714,48.55,8,-0.11505045872615137
E,r,5,31.14285714,49.54,8,-0.0832614678975468
E,r,5,31.14285714,79.57,8,0.8810045872367893
E,r,5,31.14285714,64.91,8,0.4102706422394744
C,b,1,31.28571429,57.29,8,0.16483561641577604
C,b,1,31.28571429,59.89,8,0.24794063923544207
C,b,1,31.28571429,54.52,8,0.07629680364251666
C,b,1,31.28571429,76.54,8,0.780132419984457
C,b,1,31.28571429,70.33,8,0.5816392693267162
C,b,1,31.28571429,66.28,8,0.45218721454992883
C,b,1,31.28571429,73.18,8,0.6727351597251964
C,b,1,31.28571429,66.74,8,0.4668904108949465
C,b,1,31.28571429,80.42,8,0.9041506848076507
C,b,2,31.28571429,79.49,8,0.8744246574144623
C,b,2,31.28571429,52.96,8,0.026433789950717
C,b,2,31.28571429,80.15,8,0.8955205478225318
C,b,2,31.28571429,77.41,8,0.8079406391587296
C,b,2,31.28571429,87.31,8,1.1243789952797656
C,b,2,31.28571429,68.22,8,0.5141963469615257
C,b,2,31.28571429,77.44,8,0.8088995432681874
C,b,2,31.28571429,81.23,8,0.9300410957630083
C,b,2,31.28571429,78.52,8,0.8434200912086639
C,b,2,31.28571429,44.33,8,-0.2494109588699436
C,b,3,31.28571429,88.3,8,1.156022830891869
C,b,3,31.28571429,66.56,8,0.4611369862382006
C,b,3,31.28571429,61.72,8,0.30643378991236075
C,b,3,31.28571429,35.41,8,-0.5345251140820285
C,b,3,31.28571429,51.32,8,-0.025986301366303095
C,b,3,31.28571429,90.82,8,1.2365707760863143
C,b,3,31.28571429,55.19,8,0.0977123287537381
C,b,3,31.28571429,83.21,8,0.9933287669872152
C,b,3,31.28571429,83.93,8,1.0163424656142
C,b,3,31.28571429,79.59,8,0.8776210044459882
C,b,4,31.28571429,39.05,8,-0.4181780821344961
C,b,4,31.28571429,44.77,8,-0.23534703193123074
C,b,4,31.28571429,55.38,8,0.10378538811363693
C,b,4,31.28571429,83.37,8,0.9984429222376565
C,b,4,31.28571429,57.99,8,0.18721004563645544
C,b,4,31.28571429,46.06,8,-0.19411415522455036
C,b,4,31.28571429,64.71,8,0.4020045661549765
C,b,4,31.28571429,43.41,8,-0.27881735155997933
C,b,4,31.28571429,68.71,8,0.5298584474160011
C,b,5,31.28571429,65.27,8,0.41990410953151996
C,b,5,31.28571429,59.11,8,0.22300913238954223
C,b,5,31.28571429,54.82,8,0.08588584473709342
C,b,5,31.28571429,53.01,8,0.028031963466479716
C,b,5,31.28571429,71.27,8,0.6116849314230568
C,b,5,31.28571429,25.77,8,-0.8426529679210976
C,b,5,31.28571429,66.53,8,0.4601780821287429
C,b,5,31.28571429,44.52,8,-0.24333789951004478
C,b,5,31.28571429,40.94,8,-0.35776712323866194
C,b,5,31.28571429,29.21,8,-0.7326986300366164
C,r,1,31.42857143,69.42,8,0.5500409090659074
C,r,1,31.42857143,86.72,8,1.1004954544954322
C,r,1,31.42857143,76.26,8,0.7676772726923786
C,r,1,31.42857143,99.98,8,1.5224045453853454
C,r,1,31.42857143,83.6,8,1.001222727227217
C,r,1,31.42857143,62.65,8,0.3346318181666077
C,r,1,31.42857143,73.35,8,0.6750863636056779
C,r,1,31.42857143,57.79,8,0.17999545453727303
C,r,1,31.42857143,79.61,8,0.8742681817784425
C,r,1,31.42857143,85.98,8,1.076949999951048
C,r,2,31.42857143,78.41,8,0.8360863635983597
C,r,2,31.42857143,63.06,8,0.3476772727114694
C,r,2,31.42857143,50.34,8,-0.057049999997406564
C,r,2,31.42857143,75.24,8,0.735222727239308
C,r,2,31.42857143,71.31,8,0.6101772726995376
C,r,2,31.42857143,93.82,8,1.3264045453942541
C,r,2,31.42857143,79.73,8,0.8780863635964509
C,r,2,31.42857143,103.59,8,1.6372681817437607
C,r,2,31.42857143,88.7,8,1.1634954544925686
C,r,2,31.42857143,75.96,8,0.7581318181473575
C,r,4,31.42857143,61.82,8,0.3082227272587173
C,r,4,31.42857143,66.25,8,0.4491772727068557
C,r,4,31.42857143,67.76,8,0.4972227272501265
C,r,4,31.42857143,54.33,8,0.06990454545136805
C,r,4,31.42857143,77.12,8,0.7950409090547711
C,r,4,31.42857143,76.53,8,0.776268181782897
C,r,4,31.42857143,96.54,8,1.4129499999357753
C,r,4,31.42857143,96.26,8,1.4040409090270893
C,r,4,31.42857143,82.9,8,0.9789499999555026
C,r,4,31.42857143,67.56,8,0.4908590908867793
A,b,1,0,20.861195560353792,0,NA
A,b,1,0,19.37064525375926,0,NA
A,b,1,0,26.97379530459801,0,NA
A,b,1,0,27.085342081969145,0,NA
A,b,1,0,25.991722461117224,0,NA
A,b,1,0,27.406036721301994,0,NA
A,b,1,0,23.679630668256358,0,NA
A,b,1,0,24.05273830793254,0,NA
A,b,1,0,20.47019927036149,0,NA
A,b,1,0,27.58623651219002,0,NA
A,b,1,0,19.33582054383104,0,NA
A,b,1,0,27.101698566223103,0,NA
A,b,1,0,27.447830217805393,0,NA
A,b,1,0,26.026117643770544,0,NA
A,b,1,0,23.161620195413015,0,NA
A,b,2,0,28.68864890084744,0,NA
A,b,2,0,25.064206243102088,0,NA
A,b,2,0,28.253112597518932,0,NA
A,b,2,0,22.603370785342733,0,NA
A,b,2,0,24.766021984415673,0,NA
A,b,2,0,24.72838535519723,0,NA
A,b,2,0,23.877864911046306,0,NA
A,b,2,0,27.562980740927934,0,NA
A,b,2,0,27.157264138626747,0,NA
A,b,2,0,24.518111875105788,0,NA
A,b,2,0,20.48209068231825,0,NA
A,b,2,0,19.786998588386822,0,NA
A,b,2,0,27.851812139408004,0,NA
A,b,2,0,25.62370722643905,0,NA
A,b,2,0,26.4206294997825,0,NA
A,b,3,0,25.24250597032969,0,NA
A,b,3,0,22.15494582747729,0,NA
A,b,3,0,26.247925979094024,0,NA
A,b,3,0,18.44829159936765,0,NA
A,b,3,0,25.686799378259888,0,NA
A,b,3,0,16.584013689162205,0,NA
A,b,3,0,21.6198694152864,0,NA
A,b,3,0,27.84365549957397,0,NA
A,b,3,0,28.16847942052207,0,NA
A,b,3,0,27.326890785940257,0,NA
A,b,3,0,28.541011120632547,0,NA
A,b,3,0,24.260330071760293,0,NA
A,b,3,0,23.705857393203516,0,NA
A,b,3,0,21.308893765777608,0,NA
A,b,3,0,23.347709156342297,0,NA
A,b,4,0,28.304837440932857,0,NA
A,b,4,0,23.726355554958293,0,NA
A,b,4,0,30.13448403553079,0,NA
A,b,4,0,19.631952179905948,0,NA
A,b,4,0,23.76336021544836,0,NA
A,b,4,0,25.96978635699356,0,NA
A,b,4,0,27.634939620338734,0,NA
A,b,4,0,26.71972080971698,0,NA
A,b,4,0,25.005126593251077,0,NA
A,b,4,0,26.32925133647591,0,NA
A,b,4,0,26.29884635621264,0,NA
A,b,4,0,29.755669164721866,0,NA
A,b,4,0,21.39233224710051,0,NA
A,b,4,0,27.52593751162914,0,NA
A,b,4,0,25.806687417404135,0,NA
A,b,5,0,29.356736011284173,0,NA
A,b,5,0,22.68452975052179,0,NA
A,b,5,0,24.07040794686674,0,NA
A,b,5,0,25.371615995399225,0,NA
A,b,5,0,28.79941733785547,0,NA
A,b,5,0,21.91605527518948,0,NA
A,b,5,0,25.78888484370026,0,NA
A,b,5,0,26.067036954711327,0,NA
A,b,5,0,22.71810900941925,0,NA
A,b,5,0,23.8174054839089,0,NA
A,b,5,0,23.814025686594864,0,NA
A,b,5,0,24.978625200616175,0,NA
A,b,5,0,26.820366470014427,0,NA
A,b,5,0,21.45116205658977,0,NA
A,b,5,0,22.326225296158654,0,NA
A,r,1,0,25.332227299501252,0,NA
A,r,1,0,26.044932693510958,0,NA
A,r,1,0,24.468048810892906,0,NA
A,r,1,0,19.187011578378506,0,NA
A,r,1,0,23.425852922152007,0,NA
A,r,1,0,25.966279566950316,0,NA
A,r,1,0,24.66569305827874,0,NA
A,r,1,0,24.577360682167424,0,NA
A,r,1,0,23.858768939521905,0,NA
A,r,1,0,19.36722657027233,0,NA
A,r,1,0,24.358174186579397,0,NA
A,r,1,0,30.43697503619957,0,NA
A,r,1,0,22.838064241320712,0,NA
A,r,1,0,26.56991801996926,0,NA
A,r,1,0,25.120844437180196,0,NA
A,r,2,0,28.420270778531815,0,NA
A,r,2,0,28.61734816717918,0,NA
A,r,2,0,26.648061818854558,0,NA
A,r,2,0,19.344710392115307,0,NA
A,r,2,0,29.79219094658557,0,NA
A,r,2,0,25.187781358202216,0,NA
A,r,2,0,24.939687863218662,0,NA
A,r,2,0,30.21121564484378,0,NA
A,r,2,0,26.894530858542886,0,NA
A,r,2,0,30.51045279082012,0,NA
A,r,2,0,19.14693712971843,0,NA
A,r,2,0,27.13329687723907,0,NA
A,r,2,0,24.250112994400446,0,NA
A,r,2,0,22.334732739258133,0,NA
A,r,2,0,25.669259091034515,0,NA
A,r,3,0,29.121101448257804,0,NA
A,r,3,0,26.543094051565976,0,NA
A,r,3,0,24.315727014090886,0,NA
A,r,3,0,25.192685956222835,0,NA
A,r,3,0,26.37062925457376,0,NA
A,r,3,0,16.912148134014124,0,NA
A,r,3,0,22.277790782567347,0,NA
A,r,3,0,26.200441349245192,0,NA
A,r,3,0,27.167944493080153,0,NA
A,r,3,0,24.408664990327154,0,NA
A,r,3,0,25.517602099061833,0,NA
A,r,3,0,20.692002597821705,0,NA
A,r,3,0,26.333969790611565,0,NA
A,r,3,0,20.625032519950974,0,NA
A,r,3,0,22.019914247516944,0,NA
A,r,4,0,21.505098418874212,0,NA
A,r,4,0,24.186254719039315,0,NA
A,r,4,0,24.445325236561718,0,NA
A,r,4,0,26.68622967066648,0,NA
A,r,4,0,23.866287172985675,0,NA
A,r,4,0,22.458566265188033,0,NA
A,r,4,0,24.874816240145098,0,NA
A,r,4,0,26.43226014802489,0,NA
A,r,4,0,24.19488232869716,0,NA
A,r,4,0,23.87648287728732,0,NA
A,r,4,0,21.598308985879214,0,NA
A,r,4,0,25.037034111646086,0,NA
A,r,4,0,24.42036455742814,0,NA
A,r,4,0,24.873442106211783,0,NA
A,r,4,0,23.142810416934783,0,NA
A,r,5,0,17.398565907585727,0,NA
A,r,5,0,24.548104265079253,0,NA
A,r,5,0,20.266440485510483,0,NA
A,r,5,0,20.70707229545628,0,NA
A,r,5,0,28.162750005023263,0,NA
A,r,5,0,26.936313299407978,0,NA
A,r,5,0,20.41309052895803,0,NA
A,r,5,0,21.297259097213825,0,NA
A,r,5,0,22.84121525397874,0,NA
A,r,5,0,22.68811099795665,0,NA
A,r,5,0,19.18229071673265,0,NA
A,r,5,0,23.432641600465068,0,NA
A,r,5,0,26.687598546792596,0,NA
A,r,5,0,25.04268607557776,0,NA
A,r,5,0,23.715865443976647,0,NA
B,b,1,0,23.757794675787387,0,NA
B,b,1,0,25.936900144487346,0,NA
B,b,1,0,26.314712958166893,0,NA
B,b,1,0,24.088767086178006,0,NA
B,b,1,0,25.763351615275123,0,NA
B,b,1,0,23.857008545439122,0,NA
B,b,1,0,27.263039316558526,0,NA
B,b,1,0,24.865605648433053,0,NA
B,b,1,0,21.21444890760018,0,NA
B,b,1,0,31.1423691991339,0,NA
B,b,1,0,25.482378364582736,0,NA
B,b,1,0,22.19536655110662,0,NA
B,b,1,0,18.568709216622526,0,NA
B,b,1,0,27.27315935233229,0,NA
B,b,1,0,24.60469793731487,0,NA
B,b,2,0,24.718100257975514,0,NA
B,b,2,0,23.771602633182052,0,NA
B,b,2,0,26.039559580723083,0,NA
B,b,2,0,29.426413526246037,0,NA
B,b,2,0,23.700633808669515,0,NA
B,b,2,0,26.090945762697395,0,NA
B,b,2,0,24.59390141269609,0,NA
B,b,2,0,26.945441018363248,0,NA
B,b,2,0,32.92963340919595,0,NA
B,b,2,0,26.637987501032562,0,NA
B,b,2,0,19.167887866236452,0,NA
B,b,2,0,20.4782827586899,0,NA
B,b,2,0,27.89863454424259,0,NA
B,b,2,0,20.716643899772915,0,NA
B,b,2,0,22.252911312768568,0,NA
B,b,3,0,23.19569708528643,0,NA
B,b,3,0,20.713999720195876,0,NA
B,b,3,0,23.851560161620167,0,NA
B,b,3,0,20.77394332067184,0,NA
B,b,3,0,26.356476797637,0,NA
B,b,3,0,28.209691503312662,0,NA
B,b,3,0,24.678283551795264,0,NA
B,b,3,0,20.341972503013743,0,NA
B,b,3,0,24.099971834100476,0,NA
B,b,3,0,20.309208031552433,0,NA
B,b,3,0,25.349073359418867,0,NA
B,b,3,0,23.31866884414471,0,NA
B,b,3,0,25.978599089787952,0,NA
B,b,3,0,32.85204604015711,0,NA
B,b,3,0,21.676330378451127,0,NA
B,b,4,0,20.41087090018738,0,NA
B,b,4,0,21.55708389428396,0,NA
B,b,4,0,23.164152191771553,0,NA
B,b,4,0,24.29618298244221,0,NA
B,b,4,0,21.304231676018038,0,NA
B,b,4,0,29.825493999222473,0,NA
B,b,4,0,26.409093179424982,0,NA
B,b,4,0,23.42032715762363,0,NA
B,b,4,0,28.32445941382253,0,NA
B,b,4,0,25.8757100295232,0,NA
B,b,4,0,22.823263250837865,0,NA
B,b,4,0,22.89772635130778,0,NA
B,b,4,0,29.221128873338735,0,NA
B,b,4,0,22.198167438079814,0,NA
B,b,4,0,25.152672470243708,0,NA
B,b,5,0,21.079152273981187,0,NA
B,b,5,0,19.66476667970804,0,NA
B,b,5,0,22.340135680685055,0,NA
B,b,5,0,24.368934168553515,0,NA
B,b,5,0,26.388945868204463,0,NA
B,b,5,0,21.997553731302737,0,NA
B,b,5,0,22.960692768576475,0,NA
B,b,5,0,18.026499452609137,0,NA
B,b,5,0,17.90884113385674,0,NA
B,b,5,0,26.024359972202447,0,NA
B,b,5,0,22.63428387854526,0,NA
B,b,5,0,23.507340776891485,0,NA
B,b,5,0,17.907519226213203,0,NA
B,b,5,0,30.28945202050504,0,NA
B,b,5,0,25.141562305058873,0,NA
B,r,1,0,25.556584476912956,0,NA
B,r,1,0,25.83667629644789,0,NA
B,r,1,0,23.70648583321329,0,NA
B,r,1,0,20.99548679888827,0,NA
B,r,1,0,19.821581508410045,0,NA
B,r,1,0,20.86909843411103,0,NA
B,r,1,0,25.41875801554963,0,NA
B,r,1,0,26.746997319067788,0,NA
B,r,1,0,26.282274801668105,0,NA
B,r,1,0,23.642930121999925,0,NA
B,r,1,0,23.013041625481804,0,NA
B,r,1,0,22.11273756238048,0,NA
B,r,1,0,23.87801218963393,0,NA
B,r,1,0,21.695777841731196,0,NA
B,r,1,0,25.371626055553136,0,NA
B,r,2,0,32.67649781027938,0,NA
B,r,2,0,24.236532037041826,0,NA
B,r,2,0,26.4531470018988,0,NA
B,r,2,0,22.089344153999562,0,NA
B,r,2,0,21.272439092977745,0,NA
B,r,2,0,23.637024808229622,0,NA
B,r,2,0,32.607598020335914,0,NA
B,r,2,0,26.327178122764906,0,NA
B,r,2,0,28.585045100081835,0,NA
B,r,2,0,26.170289379219568,0,NA
B,r,2,0,24.908867231802336,0,NA
B,r,2,0,24.439752807236687,0,NA
B,r,2,0,21.939879363514752,0,NA
B,r,2,0,25.506672210250663,0,NA
B,r,2,0,28.738831331727702,0,NA
B,r,3,0,24.92235331542988,0,NA
B,r,3,0,25.510232059134957,0,NA
B,r,3,0,23.99791586734837,0,NA
B,r,3,0,24.65957302082643,0,NA
B,r,3,0,27.2113858651173,0,NA
B,r,3,0,26.470897490994762,0,NA
B,r,3,0,28.206329352910387,0,NA
B,r,3,0,27.773499500951292,0,NA
B,r,3,0,27.304006843512564,0,NA
B,r,3,0,26.763808311057637,0,NA
B,r,3,0,26.161130478148905,0,NA
B,r,3,0,28.019134220893044,0,NA
B,r,3,0,20.800489267628382,0,NA
B,r,3,0,23.438170998046353,0,NA
B,r,3,0,24.65764698554874,0,NA
B,r,4,0,19.455679881701275,0,NA
B,r,4,0,22.8436662631696,0,NA
B,r,4,0,26.105958786024665,0,NA
B,r,4,0,24.77076568093058,0,NA
B,r,4,0,24.095808057070496,0,NA
B,r,4,0,28.593881401491252,0,NA
B,r,4,0,24.498092668289427,0,NA
B,r,4,0,20.16023975016659,0,NA
B,r,4,0,23.48623113503446,0,NA
B,r,4,0,19.870722305563074,0,NA
B,r,4,0,24.995936236571403,0,NA
B,r,4,0,22.49401448725437,0,NA
B,r,4,0,23.74606965299678,0,NA
B,r,4,0,30.412291598026673,0,NA
B,r,4,0,24.591423422558464,0,NA
B,r,5,0,30.918827235087353,0,NA
B,r,5,0,24.837407168011886,0,NA
B,r,5,0,26.391146292788335,0,NA
B,r,5,0,22.945508015742472,0,NA
B,r,5,0,22.770019482634115,0,NA
B,r,5,0,29.3101105306167,0,NA
B,r,5,0,28.515569759741485,0,NA
B,r,5,0,20.790664760219798,0,NA
B,r,5,0,21.15134090790763,0,NA
B,r,5,0,26.803406460355923,0,NA
B,r,5,0,21.628232206136698,0,NA
B,r,5,0,28.712416728795564,0,NA
B,r,5,0,25.97285268729136,0,NA
B,r,5,0,29.054686712866992,0,NA
B,r,5,0,25.057029908265594,0,NA
C,b,1,0,28.146748145813305,0,NA
C,b,1,0,23.237907214216058,0,NA
C,b,1,0,22.984084503241462,0,NA
C,b,1,0,22.679851998125333,0,NA
C,b,1,0,28.626408403614253,0,NA
C,b,1,0,23.803011159437848,0,NA
C,b,1,0,28.095396858122427,0,NA
C,b,1,0,27.093169781704116,0,NA
C,b,1,0,27.94451267796955,0,NA
C,b,1,0,21.035237139303288,0,NA
C,b,1,0,29.508664270156487,0,NA
C,b,1,0,24.21491990017623,0,NA
C,b,1,0,22.660251793235844,0,NA
C,b,1,0,22.897798407619035,0,NA
C,b,1,0,28.594336444809382,0,NA
C,b,2,0,22.365740897765576,0,NA
C,b,2,0,23.387364565159473,0,NA
C,b,2,0,25.885954098771347,0,NA
C,b,2,0,27.291797843880133,0,NA
C,b,2,0,24.32081610648772,0,NA
C,b,2,0,19.104342047059156,0,NA
C,b,2,0,29.086196139285605,0,NA
C,b,2,0,23.72954685403882,0,NA
C,b,2,0,23.052843070960265,0,NA
C,b,2,0,22.44008257627503,0,NA
C,b,2,0,22.23011603491284,0,NA
C,b,2,0,20.641556278933333,0,NA
C,b,2,0,21.0697315384718,0,NA
C,b,2,0,19.28272294627213,0,NA
C,b,2,0,24.210426164023943,0,NA
C,b,3,0,24.03939178893159,0,NA
C,b,3,0,24.818306711906533,0,NA
C,b,3,0,25.328174045870963,0,NA
C,b,3,0,26.580802267326163,0,NA
C,b,3,0,24.229808823387216,0,NA
C,b,3,0,24.61148059437148,0,NA
C,b,3,0,28.026814987241394,0,NA
C,b,3,0,22.907089883575985,0,NA
C,b,3,0,29.156677640654184,0,NA
C,b,3,0,24.591667446544353,0,NA
C,b,3,0,24.4012013430551,0,NA
C,b,3,0,26.402397102981727,0,NA
C,b,3,0,27.65290473437452,0,NA
C,b,3,0,28.62257133931964,0,NA
C,b,3,0,28.612005829665787,0,NA
C,b,4,0,21.98998024836753,0,NA
C,b,4,0,27.136230447377752,0,NA
C,b,4,0,30.333117201053817,0,NA
C,b,4,0,22.304583988681866,0,NA
C,b,4,0,25.021743791982946,0,NA
C,b,4,0,25.450844958731032,0,NA
C,b,4,0,26.666028512661235,0,NA
C,b,4,0,25.565833233550308,0,NA
C,b,4,0,25.97930411314224,0,NA
C,b,4,0,20.54134212507733,0,NA
C,b,4,0,25.800302669818695,0,NA
C,b,4,0,21.313824395611,0,NA
C,b,4,0,23.628659670331317,0,NA
C,b,4,0,22.701870602625412,0,NA
C,b,4,0,22.657641611086877,0,NA
C,b,5,0,23.01284161719586,0,NA
C,b,5,0,28.73099833175454,0,NA
C,b,5,0,23.65567643063659,0,NA
C,b,5,0,23.56265622081832,0,NA
C,b,5,0,27.5115737557583,0,NA
C,b,5,0,23.127635130950114,0,NA
C,b,5,0,22.975552530694493,0,NA
C,b,5,0,21.609430609196686,0,NA
C,b,5,0,25.869807125896227,0,NA
C,b,5,0,25.493030024848302,0,NA
C,b,5,0,24.184424969810284,0,NA
C,b,5,0,24.802469452339,0,NA
C,b,5,0,21.07755397026675,0,NA
C,b,5,0,27.980971265352288,0,NA
C,b,5,0,20.864560372611823,0,NA
C,r,1,0,28.693950402115227,0,NA
C,r,1,0,23.514002544934193,0,NA
C,r,1,0,24.148775742296063,0,NA
C,r,1,0,31.6816874491021,0,NA
C,r,1,0,24.841235006760115,0,NA
C,r,1,0,22.492022428635565,0,NA
C,r,1,0,23.767945243027896,0,NA
